CONCAT,id,superficie,fecha,lat,lng,latlng_explicit,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,DIR,VELMEDIA,RACHA,SOL,PRESMAX,PRESMIN
38071 36,2004360604,2.3,25/03/2004,"42,123,674","-8,345,417",1,3,36,1,ARBO,4,1,10,,,152,176,12,1,1238,254,108,8.6,0.0,4.0,13.3,5,3.3,12.5,11.1,1008.5,1000.2
38072 36,2004360612,4.6,26/03/2004,"42,268,702","-8,422,458",1,3,36,30,MONDARIZ,4,1,2,,,160,170,6,1,1180,1297,108,9.6,0.0,4.5,14.7,6,5.8,15.6,11.4,1000.2,997.4
38072 36,2004360619,4,26/03/2004,"42,314,666","-846,446",1,3,36,19,FORNELOS DE MONTES,4,1,1,,,165,190,5,0,495,6708,108,9.6,0.0,4.5,14.7,6,5.8,15.6,11.4,1000.2,997.4
38072 36,2004360620,8,26/03/2004,"42,314,666","-846,446",1,3,36,19,FORNELOS DE MONTES,4,1,1,,,160,290,9,0,707,0,108,9.6,0.0,4.5,14.7,6,5.8,15.6,11.4,1000.2,997.4
38072 36,2004360624,4.9,26/03/2004,"42,564,014","-8,455,145",1,3,36,11,CERDEDO,4,1,2,,,65,85,11,1,1264,1125,108,9.6,0.0,4.5,14.7,6,5.8,15.6,11.4,1000.2,997.4
38072 36,2004360626,3,26/03/2004,"42,209,705","-8,345,996",1,3,36,13,COVELO,4,1,1,,,183,213,12,1,1218,0,108,9.6,0.0,4.5,14.7,6,5.8,15.6,11.4,1000.2,997.4
38072 36,2004360629,2.13,26/03/2004,"42,623,188","-8,373,646",1,3,36,18,FORCAREI,4,1,1,,,77,84,6,1,929,0,108,9.6,0.0,4.5,14.7,6,5.8,15.6,11.4,1000.2,997.4
38072 36,2004360630,2.6,26/03/2004,"42,282,058","-8,442,433",1,3,36,30,MONDARIZ,4,1,1,,,225,235,6,0,714,0,108,9.6,0.0,4.5,14.7,6,5.8,15.6,11.4,1000.2,997.4
38073 36,2004360636,1,27/03/2004,"42,222,018","-8,657,261",1,3,36,57,VIGO,4,1,0,,,30,110,4,1,721,0,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360642,10.9,27/03/2004,"42,602,078","-8,360,327",1,3,36,18,FORCAREI,4,1,5,,,105,106,15,2,3303,0,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360644,7.68,27/03/2004,"42,480,709","-8,576,282",1,3,36,38,PONTEVEDRA,2,,40,,,115,220,36,4,5061,13791,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360648,55,27/03/2004,"42,582,628","-8,286,079",1,3,36,18,FORCAREI,4,1,0,,,195,250,10,2,3002,2910,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360649,1.5,27/03/2004,"42,564,014","-8,455,145",1,3,36,11,CERDEDO,4,1,0,,,180,265,6,1,955,2104,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360650,25.6,27/03/2004,"42,466,988","-869,692",1,3,36,41,POIO,4,1,0,,,210,370,39,13,8765,50723,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360654,2,27/03/2004,"42,314,666","-846,446",1,3,36,19,FORNELOS DE MONTES,4,1,0,,,90,115,5,0,896,2001,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360656,30,27/03/2004,"42,689,555","-8,174,062",1,3,36,24,LALÍN,5,,0,,,250,320,11,2,2673,4211,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360657,1.5,27/03/2004,"42,097,752","-8,876,117",1,3,36,3,BAIONA,4,1,0,,,100,125,12,1,1124,3098,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360660,23.9,27/03/2004,"42,670,403","-8,225,985",1,3,36,52,SILLEDA,4,1,1,,,225,290,19,3,3520,26877,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360663,24,27/03/2004,"42,274,094","-8,492,478",1,3,36,30,MONDARIZ,4,1,10,,,280,285,2,0,2404,18710,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360665,8,27/03/2004,"42,314,666","-846,446",1,3,36,19,FORNELOS DE MONTES,4,1,1,,,325,360,6,0,669,56075,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360670,3,27/03/2004,"42,143,019","-8,729,524",1,3,36,21,GONDOMAR,4,1,1,,,120,140,19,1,1549,2659,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360671,5.1,27/03/2004,"42,564,014","-8,455,145",1,3,36,11,CERDEDO,4,1,1,,,250,270,8,1,1716,0,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360676,1.5,27/03/2004,"42,487,016","-8,539,699",1,3,36,12,COTOBADE,4,1,2,,,177,182,4,1,870,0,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360677,1,27/03/2004,"42,297,455","-8,290,267",1,3,36,13,COVELO,4,1,1,,,108,115,2,0,138,0,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360678,76.4,27/03/2004,"42,282,058","-8,442,433",1,3,36,30,MONDARIZ,4,1,10,,,440,450,17,3,4521,136514,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360679,70,27/03/2004,"42,229,987","-8,598,286",1,3,36,33,MOS,4,1,0,,,400,475,36,3,5548,59720,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360687,04.05,27/03/2004,"42,625,905","-8,136,319",1,3,36,24,LALÍN,4,1,1,,,177,190,12,1,1564,667,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360690,1,27/03/2004,"42,373,377","-8,591,494",1,3,36,38,PONTEVEDRA,4,1,0,,,265,280,1,0,214,1470,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38073 36,2004360691,35.17,27/03/2004,"42,820,564","-8,111,326",1,3,36,20,AGOLADA,4,1,1,,,350,440,11,1,2026,7625,108,9.7,0.0,5.1,14.3,35,5.0,16.1,11.5,1000.2,994.3
38074 36,2004360692,6,28/03/2004,"42,500,132","-851,654",1,3,36,12,COTOBADE,4,1,19,,,209,214,11,1,1405,11239,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360694,12,28/03/2004,"42,275,402","-8,309,991",1,3,36,13,COVELO,4,1,10,,,455,460,3,0,771,0,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360695,5.2,28/03/2004,"42,582,628","-8,286,079",1,3,36,18,FORCAREI,4,1,0,,,350,360,2,1,1639,0,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360696,2.66,28/03/2004,"42,795,411","-8,047,269",1,3,36,20,AGOLADA,4,1,1,,,250,251,10,1,1122,0,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360699,8.9,28/03/2004,"42,651,375","-8,365,324",1,3,36,18,FORCAREI,4,1,0,,,60,70,2,0,353,0,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360700,33.13,28/03/2004,"42,651,375","-8,365,324",1,3,36,18,FORCAREI,4,1,0,,,175,180,6,1,2146,0,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360701,12.4,28/03/2004,"42,651,375","-8,365,324",1,3,36,18,FORCAREI,4,1,0,,,215,295,15,3,2028,0,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360703,4.1,28/03/2004,"42,765,197","-7,978,212",1,3,36,20,AGOLADA,4,1,1,,,115,130,14,2,2778,0,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360707,30.8,28/03/2004,"42,590,792","-8,163,057",1,3,36,24,LALÍN,4,1,1,,,175,195,11,2,2524,1949,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360710,10.96,28/03/2004,"42,722,341","-864,514",1,3,36,44,PONTECESURES,5,,0,,,90,325,27,2,2069,19153,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360713,1.5,28/03/2004,"42,548,219","-8,637,321",1,3,36,2,BARRO,4,1,10,,,55,100,12,1,2953,5942,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360717,4.37,28/03/2004,"42,722,341","-864,514",1,3,36,44,PONTECESURES,5,,0,,,110,145,27,2,1778,475,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360723,1.5,28/03/2004,"42,138,546","-8,454,499",1,3,36,50,SALVATERRA DE MIÑO,4,1,10,,,90,170,10,1,1027,2678,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360737,15,28/03/2004,"42,592,377","-7,982,795",1,3,36,47,RODEIRO,4,1,1,,,310,370,7,2,2259,0,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360738,4,28/03/2004,"42,612,878","-7,922,171",1,3,36,47,RODEIRO,4,1,1,,,277,282,1,0,216,0,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360740,3.5,28/03/2004,"42,379,088","-8,455,313",1,3,36,43,PONTE CALDELAS,4,,1,,,125,155,6,0,914,825,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360743,15,28/03/2004,"42,097,752","-8,876,117",1,3,36,3,BAIONA,4,,1,,,360,450,17,3,2596,3765,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360746,37,28/03/2004,"42,274,094","-8,492,478",1,3,36,30,MONDARIZ,4,1,7,,,265,275,18,2,3712,75792,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360750,1,28/03/2004,"42,191,795","-8,626,056",1,3,36,33,MOS,4,1,0,,,95,140,4,2,672,6765,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38074 36,2004360754,8.3,28/03/2004,"42,765,197","-7,978,212",1,3,36,20,AGOLADA,4,1,1,,,250,255,6,2,1695,0,108,8.6,Ip,2.5,14.6,1,2.8,11.4,11.5,997.0,992.3
38075 36,2004360761,6.5,29/03/2004,"42,333,257","-8,472,775",1,3,36,19,FORNELOS DE MONTES,4,1,1,,,180,220,5,2,2708,4004,108,9.6,Ip,6.6,12.6,2,0.8,5.0,0.0,993.8,991.5
38082 36,2004360783,1.3,05/04/2004,"42,487,016","-8,539,699",1,3,36,12,COTOBADE,4,1,0,,,95,100,9,1,1094,0,108,15.4,0.0,8.8,21.9,5,2.5,9.7,11.2,1014.5,1008.9
38084 36,2004360807,1.4,07/04/2004,"42,565,364","-8,727,658",1,3,36,61,VILANOVA DE AROUSA,2,1,30,,,70,145,7,4,5424,2700,108,12.3,0.0,7.9,16.7,2,5.0,13.3,11.1,1006.5,1002.1
38084 36,2004360811,1.5,07/04/2004,"42,268,206","-8,664,431",1,3,36,45,REDONDELA,5,,0,,,125,185,9,0,1012,2695,108,12.3,0.0,7.9,16.7,2,5.0,13.3,11.1,1006.5,1002.1
38084 36,2004360814,7.2,07/04/2004,"42,588,913","-8,013,979",1,3,36,16,DOZÓN,4,1,10,,,83,105,8,1,1412,0,108,12.3,0.0,7.9,16.7,2,5.0,13.3,11.1,1006.5,1002.1
38084 36,2004360816,3.5,07/04/2004,"42,274,094","-8,492,478",1,3,36,30,MONDARIZ,4,1,10,,,150,190,14,1,1406,2445,108,12.3,0.0,7.9,16.7,2,5.0,13.3,11.1,1006.5,1002.1
38084 36,2004360817,18.7,07/04/2004,"42,190,205","-820,197",1,3,36,14,CRECENTE,4,1,10,,,217,287,9,3,1199,3550,108,12.3,0.0,7.9,16.7,2,5.0,13.3,11.1,1006.5,1002.1
38085 36,2004360827,3.2,08/04/2004,"42,724,608","-8,295,885",1,3,36,52,SILLEDA,5,,0,,,130,165,8,2,1461,443,108,11.7,0.0,6.9,16.5,3,5.0,16.1,12.5,1003.8,1000.1
38085 36,2004360833,12,08/04/2004,"42,220,363","-8,219,668",1,3,36,14,CRECENTE,4,1,1,,,215,240,26,7,13043,436,108,11.7,0.0,6.9,16.5,3,5.0,16.1,12.5,1003.8,1000.1
38085 36,2004360839,1.5,08/04/2004,"42,317,169","-8,347,881",1,3,36,13,COVELO,4,1,2,,,50,65,5,0,371,0,108,11.7,0.0,6.9,16.5,3,5.0,16.1,12.5,1003.8,1000.1
38085 36,2004360853,40,08/04/2004,"42,472,657","-8,512,628",1,3,36,12,COTOBADE,4,1,10,,,385,400,42,2,3191,28652,108,11.7,0.0,6.9,16.5,3,5.0,16.1,12.5,1003.8,1000.1
38085 36,2004360857,10,08/04/2004,"42,224,092","-8,472,533",1,3,36,31,MONDARIZ-BALNEARIO,4,1,0,,,290,310,19,3,1782,20698,108,11.7,0.0,6.9,16.5,3,5.0,16.1,12.5,1003.8,1000.1
38085 36,2004360859,17.9,08/04/2004,"42,238,453","-8,443,132",1,3,36,30,MONDARIZ,4,1,0,,,250,300,26,2,3203,17697,108,11.7,0.0,6.9,16.5,3,5.0,16.1,12.5,1003.8,1000.1
38086 36,2004360867,5.3,09/04/2004,"42,676,709","-8,048,169",1,3,36,24,LALÍN,4,1,1,,,130,190,15,4,4256,0,108,10.0,0.0,5.1,15.0,2,3.9,11.9,9.1,1005.3,1002.2
38086 36,2004360869,2.8,09/04/2004,"42,391,638","-8,603,404",1,3,36,38,PONTEVEDRA,4,1,1,,,75,200,11,2,3360,6696,108,10.0,0.0,5.1,15.0,2,3.9,11.9,9.1,1005.3,1002.2
38086 36,2004360871,1.3,09/04/2004,"42,617,183","-7,959,249",1,3,36,47,RODEIRO,4,1,1,,,160,170,6,1,915,0,108,10.0,0.0,5.1,15.0,2,3.9,11.9,9.1,1005.3,1002.2
38086 36,2004360873,3,09/04/2004,"42,507,455","-8,568,677",1,3,36,7,CAMPO LAMEIRO,4,1,1,,,80,160,30,2,1275,4826,108,10.0,0.0,5.1,15.0,2,3.9,11.9,9.1,1005.3,1002.2
38086 36,2004360884,75.5,09/04/2004,"42,274,094","-8,492,478",1,3,36,30,MONDARIZ,4,1,10,,,225,375,54,13,13601,114356,108,10.0,0.0,5.1,15.0,2,3.9,11.9,9.1,1005.3,1002.2
38086 36,2004360893,1.7,09/04/2004,"42,195,671","-8,565,752",1,3,36,42,PONTEAREAS,4,1,3,,,100,125,14,2,1535,3856,108,10.0,0.0,5.1,15.0,2,3.9,11.9,9.1,1005.3,1002.2
38086 36,2004360894,6,09/04/2004,"42,143,019","-8,729,524",1,3,36,21,GONDOMAR,4,1,0,,,245,285,24,3,2542,3642,108,10.0,0.0,5.1,15.0,2,3.9,11.9,9.1,1005.3,1002.2
38086 36,2004360898,3,09/04/2004,"42,195,671","-8,565,752",1,3,36,42,PONTEAREAS,4,1,3,,,120,125,10,2,1396,6618,108,10.0,0.0,5.1,15.0,2,3.9,11.9,9.1,1005.3,1002.2
38087 36,2004360899,4.8,10/04/2004,"42,272,144","-8,396,536",1,3,36,13,COVELO,4,1,2,,,230,235,6,0,600,0,108,9.6,0.0,3.2,16.0,4,3.1,11.1,12.3,1006.3,1004.1
38087 36,2004360900,11.6,10/04/2004,"42,561,472","-8,020,246",1,3,36,16,DOZÓN,4,1,1,,,205,215,7,1,1756,0,108,9.6,0.0,3.2,16.0,4,3.1,11.1,12.3,1006.3,1004.1
38087 36,2004360914,6.9,10/04/2004,"42,623,188","-8,373,646",1,3,36,18,FORCAREI,4,1,1,,,195,250,12,2,1986,516,108,9.6,0.0,3.2,16.0,4,3.1,11.1,12.3,1006.3,1004.1
38087 36,2004360922,3.5,10/04/2004,"42,297,455","-8,290,267",1,3,36,13,COVELO,4,1,2,,,110,115,6,1,1065,0,108,9.6,0.0,3.2,16.0,4,3.1,11.1,12.3,1006.3,1004.1
38087 36,2004360923,3,10/04/2004,"42,680,957","-8,244,895",1,3,36,52,SILLEDA,4,1,5,,,168,203,10,1,1273,281,108,9.6,0.0,3.2,16.0,4,3.1,11.1,12.3,1006.3,1004.1
38087 36,2004360924,7,10/04/2004,"42,282,058","-8,442,433",1,3,36,30,MONDARIZ,4,1,2,,,140,165,6,1,1294,884,108,9.6,0.0,3.2,16.0,4,3.1,11.1,12.3,1006.3,1004.1
38087 36,2004360925,2.3,10/04/2004,"42,590,792","-8,163,057",1,3,36,24,LALÍN,4,1,1,,,123,128,1,0,187,0,108,9.6,0.0,3.2,16.0,4,3.1,11.1,12.3,1006.3,1004.1
38088 36,2004360939,2.7,11/04/2004,"42,832,608","-8,031,819",1,3,36,20,AGOLADA,4,1,10,,,100,160,11,3,2115,3921,108,10.6,0.0,3.7,17.5,33,3.3,12.8,12.8,1009.0,1005.8
38088 36,2004360944,28.6,11/04/2004,"4,255,638","-8,431,482",1,3,36,11,CERDEDO,4,1,10,,,145,320,29,7,15134,17945,108,10.6,0.0,3.7,17.5,33,3.3,12.8,12.8,1009.0,1005.8
38088 36,2004360945,70,11/04/2004,"42,211,491","-8,552,839",1,3,36,42,PONTEAREAS,4,1,10,,,385,455,52,12,31118,95796,108,10.6,0.0,3.7,17.5,33,3.3,12.8,12.8,1009.0,1005.8
38088 36,2004360954,3.7,11/04/2004,"42,190,205","-820,197",1,3,36,14,CRECENTE,4,1,10,,,165,195,4,2,1201,1116,108,10.6,0.0,3.7,17.5,33,3.3,12.8,12.8,1009.0,1005.8
38089 36,2004360969,5.7,12/04/2004,"42,810,517","-8,009,536",1,3,36,20,AGOLADA,4,1,1,,,245,310,15,6,9273,0,108,13.0,0.0,7.0,19.0,36,4.2,11.1,12.8,1010.2,1008.5
38089 36,2004360973,1.44,12/04/2004,"42,326,715","-8,812,702",1,3,36,4,BUEU,5,,0,,,110,235,18,2,2542,3055,108,13.0,0.0,7.0,19.0,36,4.2,11.1,12.8,1010.2,1008.5
38090 36,2004360994,2.71,13/04/2004,"42,699,312","-8,624,759",1,3,36,56,VALGA,4,1,0,,,160,205,25,11,8970,2947,108,13.5,0.0,7.2,19.8,36,4.7,11.7,12.9,1010.6,1007.5
38090 36,2004360997,20,13/04/2004,"42,229,987","-8,598,286",1,3,36,33,MOS,4,1,10,,,185,300,15,4,4105,39925,108,13.5,0.0,7.2,19.8,36,4.7,11.7,12.9,1010.6,1007.5
38090 36,2004361005,39,13/04/2004,"42,268,702","-8,422,458",1,3,36,30,MONDARIZ,4,1,1,,,275,280,13,1,2749,13478,108,13.5,0.0,7.2,19.8,36,4.7,11.7,12.9,1010.6,1007.5
38090 36,2004361012,12,13/04/2004,"42,238,453","-8,443,132",1,3,36,30,MONDARIZ,4,1,10,,,310,330,21,3,2801,16320,108,13.5,0.0,7.2,19.8,36,4.7,11.7,12.9,1010.6,1007.5
38090 36,2004361016,19,13/04/2004,"42,333,257","-8,472,775",1,3,36,19,FORNELOS DE MONTES,4,1,10,,,220,295,19,2,2524,25713,108,13.5,0.0,7.2,19.8,36,4.7,11.7,12.9,1010.6,1007.5
38090 36,2004361017,9,13/04/2004,"42,327,009","-8,563,382",1,3,36,53,SOUTOMAIOR,4,1,10,,,270,310,7,2,1951,22562,108,13.5,0.0,7.2,19.8,36,4.7,11.7,12.9,1010.6,1007.5
38091 36,2004361025,3.1,14/04/2004,"42,594,552","-8,130,963",1,3,36,24,LALÍN,4,1,1,,,210,240,7,1,1327,98,108,12.1,0.0,6.0,18.2,4,1.4,8.3,12.9,1008.1,1000.2
38091 36,2004361036,10.6,14/04/2004,"42,642,992","-7,912,564",1,3,36,47,RODEIRO,4,1,1,,,232,267,19,8,5600,0,108,12.1,0.0,6.0,18.2,4,1.4,8.3,12.9,1008.1,1000.2
38091 36,2004361040,3.4,14/04/2004,"42,123,674","-8,345,417",1,3,36,1,ARBO,4,1,3,,,155,175,12,1,1328,2253,108,12.1,0.0,6.0,18.2,4,1.4,8.3,12.9,1008.1,1000.2
38092 36,2004361044,1,15/04/2004,"42,613,558","-8,175,469",1,3,36,24,LALÍN,4,1,10,,,125,145,6,1,847,343,108,12.8,0.0,6.0,19.6,33,2.5,8.9,12.9,1000.2,996.1
38092 36,2004361045,1.2,15/04/2004,"42,736,849","-7,980,339",1,3,36,20,AGOLADA,4,,0,,,135,175,4,1,881,85,108,12.8,0.0,6.0,19.6,33,2.5,8.9,12.9,1000.2,996.1
38092 36,2004361058,7.2,15/04/2004,"425,775","-8,206,164",1,3,36,24,LALÍN,4,1,1,,,90,145,12,2,1603,664,108,12.8,0.0,6.0,19.6,33,2.5,8.9,12.9,1000.2,996.1
38092 36,2004361060,3.6,15/04/2004,"42,592,953","-8,376,277",1,3,36,18,FORCAREI,4,1,1,,,127,197,12,2,1673,1215,108,12.8,0.0,6.0,19.6,33,2.5,8.9,12.9,1000.2,996.1
38092 36,2004361072,5.9,15/04/2004,"42,638,727","-8,232,233",1,3,36,52,SILLEDA,4,1,1,,,170,175,7,1,1263,0,108,12.8,0.0,6.0,19.6,33,2.5,8.9,12.9,1000.2,996.1
38092 36,2004361073,54.5,15/04/2004,"42,639,653","-833,107",1,3,36,18,FORCAREI,4,1,1,,,400,430,23,5,4007,0,108,12.8,0.0,6.0,19.6,33,2.5,8.9,12.9,1000.2,996.1
38092 36,2004361079,3.9,15/04/2004,"42,651,375","-8,365,324",1,3,36,18,FORCAREI,4,1,1,,,65,155,1,1,494,686,108,12.8,0.0,6.0,19.6,33,2.5,8.9,12.9,1000.2,996.1
38092 36,2004361080,1.77,15/04/2004,"42,588,841","-857,371",1,3,36,32,MORAÑA,4,1,1,,,150,220,9,2,1294,1530,108,12.8,0.0,6.0,19.6,33,2.5,8.9,12.9,1000.2,996.1
38093 36,2004361084,1.8,16/04/2004,"42,640,601","-7,951,736",1,3,36,47,RODEIRO,4,1,1,,,160,175,6,1,968,794,108,9.6,Ip,6.5,12.8,36,3.9,8.6,1.5,1002.5,997.0
38093 36,2004361085,48.2,16/04/2004,"42,632,509","-8,291,668",1,3,36,18,FORCAREI,4,1,0,,,200,210,5,2,1858,0,108,9.6,Ip,6.5,12.8,36,3.9,8.6,1.5,1002.5,997.0
38094 36,2004361115,7.6,17/04/2004,"42,178,803","-8,187,825",1,3,36,14,CRECENTE,4,1,10,,,120,195,22,3,2455,11768,108,8.7,20.1,3.4,14.0,20,1.1,10.0,5.0,1003.3,997.4
38101 36,2004361134,22.51,24/04/2004,"42,820,564","-8,111,326",1,3,36,20,AGOLADA,4,1,0,,,135,175,14,7,9297,12074,108,15.7,0.0,9.1,22.3,9,2.2,6.1,13.3,1006.1,1004.1
38101 36,2004361135,1,24/04/2004,"42,507,269","-8,474,541",1,3,36,12,COTOBADE,2,1,10,,,145,175,15,3,2939,0,108,15.7,0.0,9.1,22.3,9,2.2,6.1,13.3,1006.1,1004.1
38101 36,2004361139,4,24/04/2004,"42,444,521","-8,450,552",1,3,36,12,COTOBADE,4,1,1,,,140,145,12,4,2228,0,108,15.7,0.0,9.1,22.3,9,2.2,6.1,13.3,1006.1,1004.1
38101 36,2004361141,2.7,24/04/2004,"42,379,088","-8,455,313",1,3,36,43,PONTE CALDELAS,4,1,0,,,80,135,5,1,950,4124,108,15.7,0.0,9.1,22.3,9,2.2,6.1,13.3,1006.1,1004.1
38102 36,2004361145,2.6,25/04/2004,"42,760,527","-8,013,645",1,3,36,20,AGOLADA,4,1,5,,,170,195,12,4,2820,0,108,17.6,0.0,10.6,24.5,9,0,5.6,11.2,1004.9,1002.1
38102 36,2004361146,20.6,25/04/2004,"42,832,098","-8,122,784",1,3,36,20,AGOLADA,5,,0,,,250,280,11,3,3978,10058,108,17.6,0.0,10.6,24.5,9,0,5.6,11.2,1004.9,1002.1
38102 36,2004361150,2,25/04/2004,"42,651,053","-865,123",1,3,36,5,CALDAS DE REIS,4,1,0,,,95,130,13,2,1345,3645,108,17.6,0.0,10.6,24.5,9,0,5.6,11.2,1004.9,1002.1
38102 36,2004361151,1,25/04/2004,"42,282,058","-8,442,433",1,3,36,30,MONDARIZ,4,1,10,,,115,135,12,2,1046,702,108,17.6,0.0,10.6,24.5,9,0,5.6,11.2,1004.9,1002.1
38103 36,2004361156,4.5,26/04/2004,"42,753,082","-8,210,183",1,3,36,24,LALÍN,4,1,1,,,125,160,6,1,1145,0,108,18.6,0.0,11.8,25.5,34,0,7.5,13.3,1002.1,998.6
38104 36,2004361171,4,27/04/2004,"42,268,702","-8,422,458",1,3,36,30,MONDARIZ,4,1,10,,,140,210,18,4,3063,9627,108,17.3,0.0,11.1,23.5,5,3.9,14.4,13.4,999.3,994.7
38104 36,2004361176,5,27/04/2004,"4,235,036","-844,994",1,3,36,19,FORNELOS DE MONTES,4,1,0,,,100,140,17,4,3365,2129,108,17.3,0.0,11.1,23.5,5,3.9,14.4,13.4,999.3,994.7
38104 36,2004361177,8,27/04/2004,"42,190,205","-820,197",1,3,36,14,CRECENTE,4,1,10,,,185,240,11,1,1906,0,108,17.3,0.0,11.1,23.5,5,3.9,14.4,13.4,999.3,994.7
38104 36,2004361179,16.5,27/04/2004,"42,355,528","-8,736,191",1,3,36,26,MARÍN,4,1,10,,,200,280,34,7,4764,19356,108,17.3,0.0,11.1,23.5,5,3.9,14.4,13.4,999.3,994.7
38104 36,2004361180,1.1,27/04/2004,"42,623,188","-8,373,646",1,3,36,18,FORCAREI,4,1,5,,,57,77,6,1,804,703,108,17.3,0.0,11.1,23.5,5,3.9,14.4,13.4,999.3,994.7
38105 36,2004361185,3,28/04/2004,"42,157,918","-8,463,896",1,3,36,50,SALVATERRA DE MIÑO,4,1,10,,,115,125,8,1,1068,6847,108,13.4,0.1,9.8,17.0,4,5.6,14.2,12.5,996.3,993.9
38105 36,2004361193,1.5,28/04/2004,"42,109,625","-8,806,254",1,3,36,21,GONDOMAR,2,1,30,,,95,225,12,2,1441,3561,108,13.4,0.1,9.8,17.0,4,5.6,14.2,12.5,996.3,993.9
38105 36,2004361198,1.6,28/04/2004,"42,094,974","-8,731,493",1,3,36,21,GONDOMAR,4,,10,,,90,155,10,2,1381,3684,108,13.4,0.1,9.8,17.0,4,5.6,14.2,12.5,996.3,993.9
38105 36,2004361203,15.7,28/04/2004,"42,525,501","-8,398,341",1,3,36,11,CERDEDO,4,1,1,,,145,190,19,1,3079,0,108,13.4,0.1,9.8,17.0,4,5.6,14.2,12.5,996.3,993.9
38105 36,2004361204,2.5,28/04/2004,"42,433,219","-881,157",1,3,36,51,SANXENXO,4,1,9,,,105,210,10,2,1537,3209,108,13.4,0.1,9.8,17.0,4,5.6,14.2,12.5,996.3,993.9
38105 36,2004361206,49.1,28/04/2004,"42,238,453","-8,443,132",1,3,36,30,MONDARIZ,2,1,90,,,435,525,35,9,20861,41791,108,13.4,0.1,9.8,17.0,4,5.6,14.2,12.5,996.3,993.9
